lease_id,grow_area_name,waterbody,grow_area_type,rainfall_desc,cmu_name,rainfall_thresh_days,rainfall_thresh_in,emerg_cond,latitude,longitude
V-1626,,INDIAN RIVER,individual_lease,2 day >5.37"  Vol Cty SE Water Reclamation,200_82,2,5.37,NO,28.9384327235,-80.8503275458
MAN-1573,,TAMPA BAY,individual_lease,3 days >4.22" Palmetto WWTP,468_48,3,4.22,NO,27.6040020981,-82.5801540213
CC-1384,,GULLIVAN BAY,individual_lease,2 days >3.50" NOAA,271_66,2,3.50,NO,25.8783387819,-81.5897375529
CC-1383,,GULLIVAN BAY,individual_lease,2 days >3.50" NOAA,271_66,2,3.50,NO,25.8892490588,-81.6202704337
MAN-1810,,JOE BAY,individual_lease,3 days >4.22" Palmetto WWTP,468_48,3,4.22,NO,27.5901021908,-82.593700566
SR-01,,EAST BAY,individual_lease,Rainfall  5-day >3.80” NOAA,517_02,5,3.80,NO,30.4022091781,-87.0756870415
CC-1851,,BLACKWATER BAY,individual_lease,2 days >3.50" NOAA,271_66,2,3.50,NO,25.9302157211,-81.6124276014
SR-1000,,EAST BAY,individual_lease,Rainfall  5-day >3.80” NOAA,517_02,5,3.80,NO,30.4453833572,-87.0807322369
SR-02,,EAST BAY,individual_lease,Rainfall 5 days >3.35”,515_02,5,3.35,NO,30.4038422995,-87.0853454238
W-1768,,OYSTER BAY,individual_lease,7 days >1.08 Ochlock SP,239_22,7,1.08,NO,30.0655219939,-84.3362123367
L-8023,,GULF OF MEXICO,individual_lease,3 days >6.67"Cedar Key Forestry,250_30,3,6.67,NO,29.1411448989,-83.0105823045
L-8024,,GULF OF MEXICO,individual_lease,3 days >6.67"Cedar Key Forestry,250_30,3,6.67,NO,29.1401555949,-83.0114158322
MAN-200,,TAMPA BAY,individual_lease,3 days >4.22" Palmetto WWTP,468_48,3,4.22,NO,27.6016735064,-82.5864595278
V-100,,INDIAN RIVER,individual_lease,2 day >2.40"  Vol Cty SE Water Reclamation,223_82,2,2.40,NO,28.95286901,-80.8570529808
V-101,,INDIAN RIVER,individual_lease,2 day >2.40"  Vol Cty SE Water Reclamation,223_82,2,2.40,NO,28.948802783,-80.8565953121
BAY-2000,,EAST BAY,individual_lease,Rainfall 5 days >3.87”,531_12,5,3.87,NO,30.1224338295,-85.5389026325
MAN-400,,TAMPA BAY,individual_lease,3 days >4.22" Palmetto WWTP,468_48,3,4.22,NO,27.5748915375,-82.6049759666
MAN-1023,,TAMPA BAY,individual_lease,3 days >4.22" Palmetto WWTP,468_48,3,4.22,NO,27.6249883621,-82.573967653
SR-300,,ESCAMBIA BAY,individual_lease,Rainfall 5 days >3.35”,515_02,5,3.35,NO,30.4641740356,-87.0990074073
