parcel_num,parcel_nam,waterbody,src,longitude,latitude,sh_id,sh_name,class_no,uid,rainfall,days,rain_in,season
D-217,SHIRED REEF, ,AUZ,-83.236070346000005,29.394019795500000,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-218,SHIRED REEF, ,AUZ,-83.235646521500001,29.394024932800001,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
B-101,BODY F, ,AUZ,-80.495541429200003,27.901515512300001,74,Body F,7412,d74f371,2 days > 3.05"" NOAA,2,3.05,1/1-12/31
B-104,BODY F, ,AUZ,-80.494330026100002,27.898267832100000,74,Body F,7412,d74f371,2 days > 3.05"" NOAA,2,3.05,1/1-12/31
B-111,BODY F, ,AUZ,-80.493602157300003,27.896957681899998,74,Body F,7412,d74f371,2 days > 3.05"" NOAA,2,3.05,1/1-12/31
IR-107,INDIAN RIVER, ,AUZ,-80.452940123000005,27.824510049699999,72,North Indian River,7202,ff764d0,2 days > 2.54"" NOAA,2,2.54,1/1-12/31
IR-112,INDIAN RIVER, ,AUZ,-80.450991650199995,27.824560188400000,72,North Indian River,7202,ff764d0,2 days > 2.54"" NOAA,2,2.54,1/1-12/31
D-041,HORSESHOE, ,AUZ,-83.261813082200007,29.405274266300001,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-042,HORSESHOE, ,AUZ,-83.261303411300005,29.405135308599998,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-045,HORSESHOE, ,AUZ,-83.259774381400007,29.404718449800001,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-046,HORSESHOE, ,AUZ,-83.259264706300002,29.404579496400000,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-047,HORSESHOE, ,AUZ,-83.258755031500002,29.404440549400000,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-048,HORSESHOE, ,AUZ,-83.258245372600001,29.404301574500000,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-049,HORSESHOE, ,AUZ,-83.257735686999993,29.404162617400001,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-050,HORSESHOE, ,AUZ,-83.257226017099995,29.404023671099999,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-051,HORSESHOE, ,AUZ,-83.256716360200002,29.403884687100000,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-053,HORSESHOE, ,AUZ,-83.255697045800005,29.403606748600001,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-054,HORSESHOE, ,AUZ,-83.255187444100002,29.403467806199998,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-055,HORSESHOE, ,AUZ,-83.254677819700007,29.403328736599999,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-056,HORSESHOE, ,AUZ,-83.254168062500000,29.403189827500000,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-057,HORSESHOE, ,AUZ,-83.253658399900004,29.403050848600000,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-058,HORSESHOE, ,AUZ,-83.253148740599997,29.402911876899999,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-059,HORSESHOE, ,AUZ,-83.252639083700004,29.402772899799999,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-062,HORSESHOE, ,AUZ,-83.251110118800000,29.402355947499998,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-063,HORSESHOE, ,AUZ,-83.250600475599995,29.402216945100001,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-064,HORSESHOE, ,AUZ,-83.250090832500007,29.402077949900001,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-103,LONG BAR, ,AUZ,-83.245126019799997,29.401423107399999,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-104,LONG BAR, ,AUZ,-83.244592234799995,29.401420887200000,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-105,LONG BAR, ,AUZ,-83.244058446699995,29.401418663299999,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-107,LONG BAR, ,AUZ,-83.242990873500005,29.401414225500002,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
V-001,VOLUSIA COUNTY, ,AUZ,-80.830739963900001,28.865060485600001,82,South Volusia,8212,26ac057,2 days > 2.4"" Vol Cty SE Water Reclamation,2,2.4,1/1-12/31
V-002,VOLUSIA COUNTY, ,AUZ,-80.830637147900006,28.864881283300001,82,South Volusia,8212,26ac057,2 days > 2.4"" Vol Cty SE Water Reclamation,2,2.4,1/1-12/31
V-003,VOLUSIA COUNTY, ,AUZ,-80.830534318700003,28.864702086099999,82,South Volusia,8212,26ac057,2 days > 2.4"" Vol Cty SE Water Reclamation,2,2.4,1/1-12/31
V-005,VOLUSIA COUNTY, ,AUZ,-80.830328648199995,28.864343717200001,82,South Volusia,8212,26ac057,2 days > 2.4"" Vol Cty SE Water Reclamation,2,2.4,1/1-12/31
V-006,VOLUSIA COUNTY, ,AUZ,-80.830181447399994,28.864087212400001,82,South Volusia,8212,26ac057,2 days > 2.4"" Vol Cty SE Water Reclamation,2,2.4,1/1-12/31
V-007,VOLUSIA COUNTY, ,AUZ,-80.829989884800000,28.863753375900000,82,South Volusia,8212,26ac057,2 days > 2.4"" Vol Cty SE Water Reclamation,2,2.4,1/1-12/31
V-010,VOLUSIA COUNTY, ,AUZ,-80.829548265000000,28.862983847700001,82,South Volusia,8212,26ac057,2 days > 2.4"" Vol Cty SE Water Reclamation,2,2.4,1/1-12/31
V-011,VOLUSIA COUNTY, ,AUZ,-80.829445446500003,28.862804652600001,82,South Volusia,8212,26ac057,2 days > 2.4"" Vol Cty SE Water Reclamation,2,2.4,1/1-12/31
V-012,VOLUSIA COUNTY, ,AUZ,-80.829342623100004,28.862625461800000,82,South Volusia,8212,26ac057,2 days > 2.4"" Vol Cty SE Water Reclamation,2,2.4,1/1-12/31
V-013,VOLUSIA COUNTY, ,AUZ,-80.829239782100004,28.862446286800001,82,South Volusia,8212,26ac057,2 days > 2.4"" Vol Cty SE Water Reclamation,2,2.4,1/1-12/31
V-014,VOLUSIA COUNTY, ,AUZ,-80.829136988900004,28.862267070400002,82,South Volusia,8212,26ac057,2 days > 2.4"" Vol Cty SE Water Reclamation,2,2.4,1/1-12/31
V-017,VOLUSIA COUNTY, ,AUZ,-80.828130998800006,28.860899732000000,82,South Volusia,8222,6a3eb66,2 days > 5.37"" Vol Cty SE Water Reclamation,2,5.37,1/1-12/31
V-018,VOLUSIA COUNTY, ,AUZ,-80.827969031199999,28.860617436500000,82,South Volusia,8222,6a3eb66,2 days > 5.37"" Vol Cty SE Water Reclamation,2,5.37,1/1-12/31
V-020,VOLUSIA COUNTY, ,AUZ,-80.827682023999998,28.860117312000000,82,South Volusia,8222,6a3eb66,2 days > 5.37"" Vol Cty SE Water Reclamation,2,5.37,1/1-12/31
V-021,VOLUSIA COUNTY, ,AUZ,-80.827594020600003,28.859963872500000,82,South Volusia,8222,6a3eb66,2 days > 5.37"" Vol Cty SE Water Reclamation,2,5.37,1/1-12/31
V-022,VOLUSIA COUNTY, ,AUZ,-80.827505958700002,28.859810474900002,82,South Volusia,8222,6a3eb66,2 days > 5.37"" Vol Cty SE Water Reclamation,2,5.37,1/1-12/31
V-023,VOLUSIA COUNTY, ,AUZ,-80.827406519600004,28.859669975500001,82,South Volusia,8222,6a3eb66,2 days > 5.37"" Vol Cty SE Water Reclamation,2,5.37,1/1-12/31
V-024,VOLUSIA COUNTY, ,AUZ,-80.827329903399999,28.859503642300002,82,South Volusia,8222,6a3eb66,2 days > 5.37"" Vol Cty SE Water Reclamation,2,5.37,1/1-12/31
V-009,VOLUSIA COUNTY, ,AUZ,-80.829651107700002,28.863163033399999,82,South Volusia,8212,26ac057,2 days > 2.4"" Vol Cty SE Water Reclamation,2,2.4,1/1-12/31
V008-A,VOLUSIA COUNTY, ,AUZ,-80.829846169299998,28.863502998000001,82,South Volusia,8212,26ac057,2 days > 2.4"" Vol Cty SE Water Reclamation,2,2.4,1/1-12/31
V008-B,VOLUSIA COUNTY, ,AUZ,-80.829750397699996,28.863336111799999,82,South Volusia,8212,26ac057,2 days > 2.4"" Vol Cty SE Water Reclamation,2,2.4,1/1-12/31
V016-E,VOLUSIA COUNTY, ,AUZ,-80.828252463599995,28.861111485100000,82,South Volusia,8212,26ac057,2 days > 2.4"" Vol Cty SE Water Reclamation,2,2.4,1/1-12/31
V016-B,VOLUSIA COUNTY, ,AUZ,-80.828505978899997,28.861553364999999,82,South Volusia,8212,26ac057,2 days > 2.4"" Vol Cty SE Water Reclamation,2,2.4,1/1-12/31
V016-A,VOLUSIA COUNTY, ,AUZ,-80.828609888499997,28.861734353700001,82,South Volusia,8212,26ac057,2 days > 2.4"" Vol Cty SE Water Reclamation,2,2.4,1/1-12/31
V019-B,VOLUSIA COUNTY, ,AUZ,-80.827766534899993,28.860264629300001,82,South Volusia,8222,6a3eb66,2 days > 5.37"" Vol Cty SE Water Reclamation,2,5.37,1/1-12/31
V016-C,VOLUSIA COUNTY, ,AUZ,-80.828417933699996,28.861399938700000,82,South Volusia,8212,26ac057,2 days > 2.4"" Vol Cty SE Water Reclamation,2,2.4,1/1-12/31
V016-D,VOLUSIA COUNTY, ,AUZ,-80.828333459700005,28.861252637000000,82,South Volusia,8212,26ac057,2 days > 2.4"" Vol Cty SE Water Reclamation,2,2.4,1/1-12/31
V019-A,VOLUSIA COUNTY, ,AUZ,-80.827847544299999,28.860405774600000,82,South Volusia,8222,6a3eb66,2 days > 5.37"" Vol Cty SE Water Reclamation,2,5.37,1/1-12/31
LE-2008,NORTH PINE ISLAND, ,AUZ,-82.154508304999993,26.588688991200002,62,Pine Island Sound,6212,e66b127,2 days > 6.23"" NOAA,2,6.23,1/1-12/31
LE-2007,NORTH PINE ISLAND, ,AUZ,-82.154728957700002,26.589132235499999,62,Pine Island Sound,6212,e66b127,2 days > 6.23"" NOAA,2,6.23,1/1-12/31
LE-2003,NORTH PINE ISLAND, ,AUZ,-82.155611374299994,26.590905129399999,62,Pine Island Sound,6212,e66b127,2 days > 6.23"" NOAA,2,6.23,1/1-12/31
LE-2001,NORTH PINE ISLAND, ,AUZ,-82.156052600300001,26.591791571900000,62,Pine Island Sound,6212,e66b127,2 days > 6.23"" NOAA,2,6.23,1/1-12/31
L-936,PELICAN REEF, ,AUZ,-83.087336058299996,29.175615720000000,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-938,PELICAN REEF, ,AUZ,-83.087260309700000,29.174517837900002,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-949,PELICAN REEF, ,AUZ,-83.086843757699995,29.168479483599999,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-975,PELICAN REEF, ,AUZ,-83.088563738399998,29.168388075399999,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-976,PELICAN REEF, ,AUZ,-83.088526050100000,29.167839156300001,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
D-373,PINE ISLAND, ,AUZ,-83.224391564599998,29.386880235600000,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-375,PINE ISLAND, ,AUZ,-83.224063891200004,29.385818520400001,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-376,PINE ISLAND, ,AUZ,-83.223900048600001,29.385287658599999,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-377,PINE ISLAND, ,AUZ,-83.223736210799999,29.384756790400001,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-378,PINE ISLAND, ,AUZ,-83.223572373500005,29.384225943800001,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-379,PINE ISLAND, ,AUZ,-83.223408553400006,29.383695080900001,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-380,PINE ISLAND, ,AUZ,-83.223244711099994,29.383164224900000,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-381,PINE ISLAND, ,AUZ,-83.223080527600004,29.382633108499999,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-382,PINE ISLAND, ,AUZ,-83.222917045800003,29.382102501199999,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-383,PINE ISLAND, ,AUZ,-83.222753222899996,29.381571639600001,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-384,PINE ISLAND, ,AUZ,-83.222589397299998,29.381040784300001,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-385,PINE ISLAND, ,AUZ,-83.222425570400006,29.380509918900000,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-386,PINE ISLAND, ,AUZ,-83.222261750200005,29.379979052600000,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-388,PINE ISLAND, ,AUZ,-83.221934113700001,29.378917329499998,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-389,PINE ISLAND, ,AUZ,-83.221770295200002,29.378386477300001,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-390,PINE ISLAND, ,AUZ,-83.221606480500000,29.377855607000001,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-355,PINE ISLAND, ,AUZ,-83.222573096800005,29.387310685999999,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-356,PINE ISLAND, ,AUZ,-83.222409261300001,29.386779835700001,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-357,PINE ISLAND, ,AUZ,-83.222245423299995,29.386248984400002,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-358,PINE ISLAND, ,AUZ,-83.222081590200006,29.385718114100001,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-359,PINE ISLAND, ,AUZ,-83.221917765800001,29.385187250000001,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-360,PINE ISLAND, ,AUZ,-83.221750835400002,29.384656312000001,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-363,PINE ISLAND, ,AUZ,-83.221262464899993,29.383063804500001,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-364,PINE ISLAND, ,AUZ,-83.221098645599994,29.382532934499999,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-365,PINE ISLAND, ,AUZ,-83.220934838100007,29.382002079799999,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-366,PINE ISLAND, ,AUZ,-83.220771035400006,29.381471214299999,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-367,PINE ISLAND, ,AUZ,-83.220607227000002,29.380940354000000,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-368,PINE ISLAND, ,AUZ,-83.220443412099996,29.380409484600001,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-369,PINE ISLAND, ,AUZ,-83.220279601900003,29.379878614100001,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-370,PINE ISLAND, ,AUZ,-83.220115790099996,29.379347758900000,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-371,PINE ISLAND, ,AUZ,-83.219951987200005,29.378816900899999,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-372,PINE ISLAND, ,AUZ,-83.219788180799995,29.378286030200002,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-337,PINE ISLAND, ,AUZ,-83.220754608099995,29.387741131799999,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-338,PINE ISLAND, ,AUZ,-83.220590802600000,29.387210273200001,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-339,PINE ISLAND, ,AUZ,-83.220426983400003,29.386679406199999,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-340,PINE ISLAND, ,AUZ,-83.220263157399998,29.386148547299999,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-341,PINE ISLAND, ,AUZ,-83.220099292100002,29.385617646499998,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-343,PINE ISLAND, ,AUZ,-83.219771694599999,29.384555949999999,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-344,PINE ISLAND, ,AUZ,-83.219607889599999,29.384025085299999,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-345,PINE ISLAND, ,AUZ,-83.219444066500003,29.383494224900002,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-346,PINE ISLAND, ,AUZ,-83.219280259700000,29.382963351899999,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-347,PINE ISLAND, ,AUZ,-83.219116437799997,29.382432489500001,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-348,PINE ISLAND, ,AUZ,-83.218952639299999,29.381901625299999,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-349,PINE ISLAND, ,AUZ,-83.218788833000005,29.381370764600000,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-350,PINE ISLAND, ,AUZ,-83.218625187499995,29.380839883099998,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-353,PINE ISLAND, ,AUZ,-83.218133624399997,29.379247289300000,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-352,PINE ISLAND, ,AUZ,-83.218297413900004,29.379778154000000,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-354,PINE ISLAND, ,AUZ,-83.217969824199997,29.378716429000001,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-336,PINE ISLAND, ,AUZ,-83.216151489200001,29.379146803800001,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-335,PINE ISLAND, ,AUZ,-83.216315276000003,29.379677667100001,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-334,PINE ISLAND, ,AUZ,-83.216479066399998,29.380208524099999,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-333,PINE ISLAND, ,AUZ,-83.216642860400000,29.380739404400000,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-332,PINE ISLAND, ,AUZ,-83.216806653999996,29.381270274700000,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-331,PINE ISLAND, ,AUZ,-83.216970454399998,29.381801144000001,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-330,PINE ISLAND, ,AUZ,-83.217134249200001,29.382332014999999,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-329,PINE ISLAND, ,AUZ,-83.217298049899995,29.382862869699998,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-328,PINE ISLAND, ,AUZ,-83.217461846800006,29.383393748600000,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-327,PINE ISLAND, ,AUZ,-83.217625654599999,29.383924620199998,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-326,PINE ISLAND, ,AUZ,-83.217789460099993,29.384455480000000,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-325,PINE ISLAND, ,AUZ,-83.217953256800001,29.384986345100000,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-324,PINE ISLAND, ,AUZ,-83.218117076799999,29.385517210200000,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-323,PINE ISLAND, ,AUZ,-83.218280884899997,29.386048085900001,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-322,PINE ISLAND, ,AUZ,-83.218444694699997,29.386578956099999,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-321,PINE ISLAND, ,AUZ,-83.218608494799994,29.387109816300001,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-320,PINE ISLAND, ,AUZ,-83.218772287199997,29.387640680800001,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-319,PINE ISLAND, ,AUZ,-83.218936110100003,29.388171544500000,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-301,PINE ISLAND, ,AUZ,-83.217117611999996,29.388601934800000,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-302,PINE ISLAND, ,AUZ,-83.216953804599996,29.388071060900000,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-303,PINE ISLAND, ,AUZ,-83.216789996800003,29.387540201299998,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-304,PINE ISLAND, ,AUZ,-83.216626198800000,29.387009331700000,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-305,PINE ISLAND, ,AUZ,-83.216462386000003,29.386478465500002,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-306,PINE ISLAND, ,AUZ,-83.216298587200001,29.385947589400001,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-307,PINE ISLAND, ,AUZ,-83.216134785899996,29.385416715900000,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-308,PINE ISLAND, ,AUZ,-83.215970991299997,29.384885854899998,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-309,PINE ISLAND, ,AUZ,-83.215807196300005,29.384354983900000,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-310,PINE ISLAND, ,AUZ,-83.215643395599997,29.383824120900002,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-311,PINE ISLAND, ,AUZ,-83.215479603899993,29.383293240699999,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-312,PINE ISLAND, ,AUZ,-83.215315806500001,29.382762369400002,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-313,PINE ISLAND, ,AUZ,-83.215152038599996,29.382231500800000,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-314,PINE ISLAND, ,AUZ,-83.214988255799994,29.381700634800001,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-315,PINE ISLAND, ,AUZ,-83.214824478799997,29.381169757799999,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-316,PINE ISLAND, ,AUZ,-83.214660696099997,29.380638882600000,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-317,PINE ISLAND, ,AUZ,-83.214496913000005,29.380108017100000,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
D-318,PINE ISLAND, ,AUZ,-83.214333135700002,29.379577137199998,25,Horseshoe Beach,2502,db0f606,1 day > 3.56"" Manatee Springs SP,1,3.56,1/1-12/31
