lease_id,parcel_num,lease_num,parcel_name,status,waterbody,lease_type,src_merge,cmu_name,rain_in,days,emerg_cond,latitude,longitude,Shape_Length,Shape_Area
55-AQ-1058,SJ-1058,55-AQ-1058,,Occupied,MATANZAS RIVER,Bottom lease,individual_lease,88_10,4.84,6,NO,29.747279599999999,-81.251498209999994,,
55-AQ-201,SJ-201,55-AQ-201,,Occupied,MATANZAS RIVER,Water column lease,individual_lease,88_10,4.84,6,NO,29.678153800000000,-81.221099429999995,,
41-AQ-1022,MAN-1022,41-AQ-1022,,Occupied,TAMPA BAY,Bottom lease,individual_lease,48_1,4.22,3,NO,27.612173840000001,-82.605615790000002,,
41-AQ-1021,MAN-1021,41-AQ-1021,,Occupied,TAMPA BAY,Bottom lease,individual_lease,48_1,4.22,3,NO,27.613749649999999,-82.605927750000006,,
41-AQ-1069,MAN-1069,41-AQ-1069,,Occupied,TAMPA BAY,Bottom lease,individual_lease,48_1,4.22,3,NO,27.595952369999999,-82.593310500000001,,
31-AQ-1989,IR-544,31-AQ-1989,,Occupied,INDIAN RIVER,Water column lease,individual_lease,72_2,2.54,2,NO,27.822222170000000,-80.453273530000004,,
65-AQ-1216,W-1216,65-AQ-1216,,Occupied,OYSTER BAY,Water column lease,individual_lease,22_6,3.58,7,NO,30.032018839999999,-84.356114239999997,,
65-AQ-1222,W-1222,65-AQ-1222,,Occupied,SKIPPER BAY,Water column lease,individual_lease,22_6,3.58,7,NO,30.028433249999999,-84.357559710000004,,
65-AQ-1223,W-1223,65-AQ-1223,,Occupied,SKIPPER BAY,Water column lease,individual_lease,22_6,3.58,7,NO,30.028437449999998,-84.358206760000002,,
64-AQ-188,V-188,64-AQ-188,,Occupied,MOSQUITO LAGOON,Bottom lease,individual_lease,82_32,2.40,2,NO,28.950730940000000,-80.866001810000000,,
03-AQ-1209,BAY-1209,03-AQ-1209,,Occupied,WEST BAY,Bottom lease,individual_lease,08_9,2.63,5,NO,30.281205969999998,-85.780863519999997,,
03-AQ-1207,BAY-1207,03-AQ-1207,,Occupied,WEST BAY,Bottom lease,individual_lease,08_9,2.63,5,NO,30.271151480000000,-85.743640060000004,,
03-AQ-1208,BAY-1208,03-AQ-1208,,Occupied,WEST BAY,Bottom lease,individual_lease,08_9,2.63,5,NO,30.251522990000002,-85.727102189999997,,
41-AQ-1385,MAN-1385,41-AQ-1385,,Occupied,TAMPA BAY,Bottom lease,individual_lease,48_1,4.22,3,NO,27.596049099999998,-82.594900890000005,,
LE-1252,LE-1252, ,,Vacant,PINE ISLAND SOUND,Bottom lease,individual_lease,62_5,6.23,2,NO,26.560004930000002,-82.163363790000005,,
41-AQ-1068,MAN-1068,41-AQ-1068,,Occupied,TAMPA BAY,Bottom lease,individual_lease,48_1,4.22,3,NO,27.596819870000001,-82.593315219999994,,
LE-016,LE-016, ,,Occupied,PINE ISLAND SOUND,Bottom lease,individual_lease,62_5,6.23,2,NO,26.561474040000000,-82.163366080000003,,
LE-1250,LE-1250, ,,Vacant,PINE ISLAND SOUND,Bottom lease,individual_lease,62_5,6.23,2,NO,26.560984330000000,-82.163365310000003,,
LE-1251,LE-1251, ,,Vacant,PINE ISLAND SOUND,Bottom lease,individual_lease,62_5,6.23,2,NO,26.560494630000001,-82.163364549999997,,
LE-1253,LE-1253, ,,Vacant,PINE ISLAND SOUND,Bottom lease,individual_lease,62_5,6.23,2,NO,26.559513949999999,-82.163360260000005,,
31-AQ-670,IR-670,31-AQ-670,,Occupied,INDIAN RIVER,Bottom lease,individual_lease,72_2,2.54,2,NO,27.822417389999998,-80.446403529999998,,
31-AQ-671,IR-671,31-AQ-671,,Occupied,INDIAN RIVER,Bottom lease,individual_lease,72_2,2.54,2,NO,27.821805449999999,-80.450743790000004,,
03-AQ-1415,BAY-1415,03-AQ-1415,,Occupied,WEST BAY,Water column lease,individual_lease,08_9,2.63,5,NO,30.258096460000001,-85.842708849999994,,
31-AQ-2028,IR-543,31-AQ-2028,,Occupied,INDIAN RIVER,Bottom lease,individual_lease,72_2,2.54,2,NO,27.821456040000001,-80.453227510000005,,
31-AQ-235,IR-235,31-AQ-235,,Occupied,INDIAN RIVER,Bottom lease,individual_lease,72_2,2.54,2,NO,27.820789370000000,-80.453183080000002,,
31-AQ-225,IR-225,31-AQ-225,,Occupied,INDIAN RIVER,Bottom lease,individual_lease,72_2,2.54,2,NO,27.820122699999999,-80.453138659999993,,
17-AQ-1390,ES-1390,17-AQ-1390,,Occupied,ESCAMBIA BAY,Water column lease-bottom prohibited,individual_lease,02_1,3.35,5,NO,30.439085920000000,-87.169986910000006,,
57-AQ-1393,SR-1393,57-AQ-1393,,Occupied,EAST BAY,Water column lease-bottom prohibited,individual_lease,02_3,3.80,5,NO,30.439297280000002,-87.086996479999996,,
05-AQ-1495,B-1495,05-AQ-1495,,Occupied,INDIAN RIVER,Bottom lease,individual_lease,74_1,3.05,2,NO,27.902849759999999,-80.479356899999999,,
03-AQ-1522,BAY-1522,03-AQ-1522,,Occupied,WEST BAY,Bottom lease,individual_lease,08_9,2.63,5,NO,30.281389950000001,-85.775183999999996,,
03-AQ-1523,BAY-1523,03-AQ-1523,,Occupied,WEST BAY,Bottom lease,individual_lease,08_9,2.63,5,NO,30.283914820000000,-85.773451440000002,,
03-AQ-1521,BAY-1521,03-AQ-1521,,Occupied,WEST BAY,Bottom lease,individual_lease,08_9,2.63,5,NO,30.279597949999999,-85.784305939999996,,
03-AQ-1524,BAY-1524,03-AQ-1524,,Occupied,WEST BAY,Bottom lease,individual_lease,08_9,2.63,5,NO,30.287370209999999,-85.758199430000005,,
03-AQ-1525,BAY-1525,03-AQ-1525,,Occupied,WEST BAY,Bottom lease,individual_lease,08_9,2.63,5,NO,30.286585710000001,-85.772435819999998,,
11-AQ-1908,CC-1545,11-AQ-1908,,Occupied,GULF OF MEXICO,Bottom lease,individual_lease,66_1,3.50,2,NO,25.838205519999999,-81.526411280000005,,
CC-1548,CC-1548, ,,Occupied,GULF OF MEXICO,Bottom lease,individual_lease,66_1,3.50,2,NO,25.837408669999999,-81.525663309999999,,
11-AQ-1909,CC-1546,11-AQ-1909,,Vacant,GULF OF MEXICO,Bottom lease,individual_lease,66_1,3.50,2,NO,25.839341180000002,-81.524933930000003,,
CC-1547,CC-1547, ,,Vacant,GULF OF MEXICO,Bottom lease,individual_lease,66_1,3.50,2,NO,25.838544519999999,-81.524185820000000,,
LE-1587,LE-1587, ,,Vacant,MATLACHA PASS,Bottom lease,individual_lease,62_6,3.69,3,NO,26.700606449999999,-82.089295649999997,,
17-AQ-1582,ES-1582,17-AQ-1582,,Occupied,ESCAMBIA BAY,Water column lease-bottom prohibited,individual_lease,02_1,3.35,5,NO,30.431977350000000,-87.170323089999997,,
64-AQ-1626,V-1626,64-AQ-1626,,Occupied,INDIAN RIVER,Water column lease,individual_lease,82_9,5.37,2,NO,28.938432729999999,-80.850327539999995,,
64-AQ-1627,V-1627,64-AQ-1627,,Occupied,INDIAN RIVER,Water column lease,individual_lease,82_32,2.40,2,NO,28.955168350000001,-80.856438890000007,,
41-AQ-1573,MAN-1573,41-AQ-1573,,Occupied,TAMPA BAY,Bottom lease,individual_lease,48_1,4.22,3,NO,27.604002099999999,-82.580154019999995,,
CC-1384,CC-1384, ,,Occupied,GULLIVAN BAY,Bottom lease,individual_lease,66_1,3.50,2,NO,25.878338790000001,-81.589737549999995,,
CC-1383,CC-1383, ,,Occupied,GULLIVAN BAY,Bottom lease,individual_lease,66_1,3.50,2,NO,25.889249060000001,-81.620270430000005,,
41-AQ-1810,MAN-1810,41-AQ-1810,,Occupied,JOE BAY,Water column lease,individual_lease,48_1,4.22,3,NO,27.590102190000000,-82.593700569999996,,
57-AQ-1811,SR-01,57-AQ-1811,,Occupied,EAST BAY,Water column lease,individual_lease,02_3,3.80,5,NO,30.402209190000001,-87.075687040000005,,
11-AQ-1851,CC-1851,11-AQ-1851,,Occupied,BLACKWATER BAY,Water column lease,individual_lease,66_1,3.50,2,NO,25.930215720000000,-81.612427600000004,,
V-1137,V-1137, ,,Occupied,NORTH INDIAN RIVER,Water column lease,individual_lease,82_32,2.40,2,NO,28.953421400000000,-80.863957790000001,,
57-AQ-1864,SR-1000,57-AQ-1864,,Occupied,EAST BAY,Water column lease-bottom prohibited,individual_lease,02_3,3.80,5,NO,30.445383360000001,-87.080732249999997,,
57-AQ-1865,SR-02,57-AQ-1865,,Occupied,EAST BAY,Water column lease-bottom prohibited,individual_lease,02_1,3.35,5,NO,30.403842300000001,-87.085345419999996,,
65-AQ-1768,W-1768,65-AQ-1768,,Occupied,OYSTER BAY,Water column lease,individual_lease,22_8,1.08,7,NO,30.065521990000001,-84.336212340000003,,
38-AQ-1906,L-8023,38-AQ-1906,,Occupied,GULF OF MEXICO,Bottom,individual_lease,30_10,6.67,3,NO,29.141144900000000,-83.010582299999996,,
38-AQ-1907,L-8024,38-AQ-1907,,Occupied,GULF OF MEXICO,Bottom,individual_lease,30_10,6.67,3,NO,29.140155600000000,-83.011415830000004,,
41-AQ-1878,MAN-200,41-AQ-1878,,Occupied,TAMPA BAY,Water column,individual_lease,48_1,4.22,3,NO,27.601673510000001,-82.586459529999999,,
64-AQ-1915,V-100,64-AQ-1915,,Occupied,INDIAN RIVER,Water column,individual_lease,82_32,2.40,2,NO,28.952869010000001,-80.857052980000006,,
64-AQ-1914,V-101,64-AQ-1914,,Occupied,INDIAN RIVER,Water column,individual_lease,82_32,2.40,2,NO,28.948802780000001,-80.856595310000003,,
03-AQ-1897,BAY-2000,03-AQ-1897,,Occupied,EAST BAY,Water column,individual_lease,12_10,3.87,5,NO,30.122433829999999,-85.538902629999995,,
41-AQ-1023,MAN-400,41-AQ-1023,,Occupied,TAMPA BAY,Bottom,individual_lease,48_1,4.22,3,NO,27.574891539999999,-82.604975960000004,,
41-AQ-2053,MAN-1023,41-AQ-2053,,Occupied,TAMPA BAY,Water column,individual_lease,48_1,4.22,3,NO,27.624988360000000,-82.573967650000000,,
57-AQ-2089,SR-300,57-AQ-2089,,Occupied,ESCAMBIA BAY,Water column,individual_lease,02_1,3.35,5,NO,30.464174040000000,-87.099007409999999,,
